All_gene_num,A498,A549/ATCC,ACHN,BT-549,CAKI-1,DU-145,EKVX,HCT-116,HCT-15,HOP-62,HOP-92,HS 578T,IGROV1,K-562,KM12,LOX IMVI,MCF7,MDA-MB-231/ATCC,MDA-MB-468,NCI-H23,NCI-H460,NCI-H522,OVCAR-3,OVCAR-4,OVCAR-8,PC-3,RPMI-8226,SF-268,SF-295,SF-539,SK-MEL-2,SK-MEL-28,SK-MEL-5,SK-OV-3,SNB-75,SR,SW-620,T-47D,U251,UACC-257,UACC-62,UO-31
ACSL6,0.1241349850454,0.127034295366,0.135288042456,0.136125537588,0.1299910308992,0.1269022265076,0.146839283134,0.14259057358,0.1325248575984,0.134142807144,0.1258164413312,0.13270783285,0.130313716006,0.140112525212,0.141347447478,0.138340717958,0.1316091550722,0.123365075438,0.135157396,0.125974154156,0.130171944956,0.136979299524,0.149792586446,0.136332514152,0.12304834291742,0.141395340231,0.127419538178,0.1327320900878,0.1262187945238,0.12489627170444,0.14213064032,0.1437552497,0.1255523924952,0.122300992112988,0.1272460227432,0.15203482878,0.1320273264,0.1303779111498,0.1485977061,0.15274050868,0.1432147506,0.147045638012
ACTA2,0.4881915881,0.6094860086,0.5372791952,0.35320140946,0.5550211,0.5565932732,0.35812941,0.4126992196,0.3368933307,0.7544815128,0.4410882307,1.91315487542456,0.493768717,0.409992473,0.4826078184,0.380879349,0.38290311726,0.5885798754,0.4735685654,0.4505581004,0.4325631987,0.4526782316,0.4137981486,0.33759963236,0.4550102952,0.5055079964,0.450709109,0.57035240238706,0.5558183176,0.678785016503347,0.4263151323,0.4505439406,0.4511216742,0.4836984312,1.8013940769376,0.443082889,0.5248114628,0.3711988137,0.623842769,0.3992597326,0.4585770504,0.38689660662
ACTB,7.7559270843271,1.42789831083337,7.667615488122,7.70351374435897,0.259942830343423,7.62913189472876,7.65611549891166,0.35805726335821,7.46467259754182,0.236468484477101,0.352922159373273,7.68626783989938,7.69328897795306,7.357966833342,0.378052266853792,0.319644603512574,0.62616572721622,7.67177709766152,7.73563624869148,7.72904052800763,7.57657449304049,0.269325554913242,0.398589789295812,0.305874340903431,7.70259327886368,7.4262762578776,7.3700435046986,0.328526502983823,7.72299978048873,7.69363335524905,0.445066131107712,0.320134440728187,0.300351817787584,0.270412081365191,7.69112377768986,7.80932891116938,5.43198646509178,7.6874608271707,7.73894297344496,0.34699825525446,7.33874540632802,7.70736786529988
ACTG1,0.234881018724023,6.526391061441,0.300031611993387,0.22697485698989,7.64811713052227,0.313138354029633,0.275287042913222,7.4747217226138,0.430075314220872,7.66440728173048,7.57105243089012,0.203638935516106,0.303905850220659,0.4303576613502,7.4429025770306,7.71386713756966,7.30442085768772,0.313777162377889,0.277340966615915,0.279071674701746,0.382239752921813,7.74955874452908,7.4189734119044,7.58823797361718,0.237229446238653,0.353217415291669,0.4535037217916,7.63068669990325,0.272287532596788,0.200965127396088,7.39147256133024,7.61540674394177,7.72684591249418,7.7443867714059,0.204644038046877,0.275747229024567,2.44413444925258,0.271326729814253,0.285926824893042,7.66388382625493,0.431624384824256,0.27202389534045
ACVR1,0.8017412756,1.01822576222,1.077719829836,0.859838455568,0.82693638314,0.83500345988,0.83976118842,0.7884402082,0.83062688926,0.774523271688,0.93938373272,1.1887547329,0.91849616056,1.19708380938,0.8914741232,0.79798312378,1.14638746684,0.82927139578,0.94806828468,0.88731395824,0.88878784948,0.9021897912,0.781054335152,0.7916571701,0.8343215423,0.819225951384,0.91106450556,0.93598514628,0.74644737408,1.36895066418,1.2091977882,1.50014345532,1.33055530266,0.779954872788,1.058205166786,0.76998990134,0.952576727512,1.248066874,0.85280992022,0.97981470844,0.90987542076,1.06091541236
ACVR1B,0.86773882148,0.8933162646,0.89170622906,0.74975801862,0.82883360408,0.79660751346,0.79662590798,0.76732301138,0.73480621086,0.86009433426,0.8479596445,0.911538994,0.85301624728,0.75340235086,0.74545454936,0.83184736106,1.119776374,0.84656175934,0.83542907604,0.8010095833,0.7275053217,0.82619906816,0.8127622289,0.77332258952,0.7723572483,0.9091661417,0.7831892993,0.81755253378,0.79818722814,0.88299425416,1.0607357167,1.21645070178,1.09430169674,0.7733511901,0.81900177004,0.78680765762,0.856931812212,0.91532563798,0.83351906658,0.89480176882,0.9297720792,0.84640364484
ACVR1C,0.89329528024,0.9104471307,0.94474562642,0.78722338078,0.8607301884,0.84557776002,0.78171033316,0.68671743818,0.7365065646,0.89097456686,0.85053486462,0.8773136953,0.80390842122,0.70743379836,0.73200047452,0.8771313776,0.79052970332,0.84583645736,0.81741927794,0.8299357252,0.7031414251,0.72746185816,0.81657469898,0.75310174802,0.74637937246,0.94214806006,0.70748767222,0.863312787,0.8147315651,0.84625026984,0.739589202,0.79817068786,0.7897543416,0.7513066617,0.79425743774,0.78187851844,0.918266045062,0.94107744594,0.82072763652,0.70500949142,0.75497168272,0.7865537954
ACVR2A,0.95791429238,0.9466540268,0.964594551788,0.847806918134,0.90407208186,0.93786570652,0.85789280728,0.74273736148,0.77829594334,0.937281706316,0.93420050798,0.9117792699,0.84124776386,0.77157204858,0.77744798854,0.95074277098,0.84951137904,0.9198091374,0.87862694008,0.89250718382,0.79524681656,0.7892463152,0.84759714348,0.83538599526,0.80309520732,0.978226260802,0.8127843109,0.9419326,0.89706524856,0.89598367252,0.82133401314,0.8538728559,0.8670454851,0.82108578902,0.84882223846,0.8236395212,1.132761688632,1.1890985553,0.84991640168,0.78872062584,0.83270652586,0.86641799658
ACVR2B,1.1948335749,0.9361254436,0.961144712628,0.76578913728,0.95606939494,0.9063095504,0.8924054906,0.7412408378,0.7436508998,0.941267113846,0.90236083674,0.89595658426,0.8636595075,0.7604074906,0.7508603218,0.91006254736,0.8587775175,0.8877200049,1.0557303108,0.94495165466,0.8730876755,0.76259118992,0.845359446,0.9399794113,0.7895454256,0.963121545028,0.7926065804,0.88418460902,0.87423747138,0.88673841534,0.79706147766,0.76877318454,0.795592224,0.99009821064,0.81080560966,0.80216672248,1.2988593472,1.1909968002,0.8355977784,0.81108995346,0.84416550566,0.84692445114
ADAM17,0.07257432924,0.0672840184,0.0709180593,0.0552239613,0.061949259,0.0606930606,0.0636217483,0.0562075011,0.04985762238,0.04781086728,0.0539984975,0.05556177728,0.04473039044,0.0491182859,0.05149196624,0.07334937888,0.0551664541,0.0532863676,0.29841140482,0.0535465218,0.1010597024,0.0460428508,0.0582314852,0.0537777864,0.0577813672,0.04708914444,0.0524914167,0.0659188519,0.0531599788,0.04463494754,0.0611610267,0.05646350496,0.0605911848,0.0579142784,0.0516287857,0.06763914136,0.0586336283,0.05360931906,0.0603398803,0.05068577366,0.05381037692,0.0972248446
ADCY1,4.143752986,4.26126586275,3.74421083624,4.47059111241239,4.373274024634,4.24469298814,4.67127535496,4.26285986666,4.57010327211,4.475062036764,3.995944285548,3.668565497792,4.673202890634,4.2012185049,4.38362414316,4.43517512038,5.35434496752499,4.46634819576,4.22053451343,4.43639155364,4.514229014264,4.30848384194,5.050733361374,4.205093649278,4.5121633070446,4.34718869358,4.2248242263,4.575933411254,3.6611291118,4.33858213056,3.7310413393,4.41260628984,3.92761397428,4.77863045102,4.022394759444,4.35751050558,4.38586635478,4.045075506538,4.13495406259394,4.22352708599,5.00173034014,4.463184142676
ADCY2,4.36498399618,4.366421228232,3.82669628671,4.68879698654722,4.50646906102,4.6935727791,4.8099663895,4.5414195976,4.729441455648,4.606172856396,4.359303133554,3.79727816022,4.85938476728,4.37195046098,4.97029412676,4.6357704353,6.31931661183632,4.546510376972,4.370938651788,4.65843724774,4.74659476359,4.87585012544,5.57441122998,4.675858897796,4.84327798712078,4.56976598426,4.86458031412,4.8284214957198,3.97498740206,4.60471084956,4.58798959682,4.80721197228,4.26362275506,4.770474569132,4.27053101061,4.56236573728,4.40554948714,4.339288552184,4.72032032722932,4.61972901958,5.96123547042,4.806170980836
ADCY3,3.79614760966,3.81708051775,3.303842025014,4.26832562715714,4.1843079297,3.96691967338,4.4376444049,3.75338518662,4.083873774024,4.14084989606,3.872951028724,3.46916020486,4.3966954826,3.93883825522,4.0605560357,3.99400810146,5.24991803714134,4.118888884626,3.815081529838,4.21372803244,4.167543793936,4.153603288,4.776290097212,3.927648216718,4.304155055245,4.1261381773,4.04120680304,4.251220748614,3.51833433946,4.08620186048,3.76072072572,4.296440157454,3.9753925418,4.136864715688,3.893982690536,3.96380853154,3.8098375928,3.89544745632,3.85274555582584,4.09083761108,4.9254872601,4.200762103918
ADCY4,3.96266806668,3.999882097136,3.325423081848,4.27075237641477,4.236305051854,4.27573636736,4.22785534634,3.88091824092,4.083512519998,3.962966519614,3.706142326606,3.45488524512,4.3003193733,3.79699676416,4.00297169482,3.89818894546,5.80562184631314,3.961513081216,3.949064004102,4.08747647426,4.17000596037,4.49621725514,5.01634199038,4.444714519908,4.15067228434608,3.97016037814,4.37101736066,4.396373797298,3.65255025566,4.02340354934,3.67376843784,4.3551314151,4.01268803952,4.232398929548,3.728825529902,4.088320765,3.88774049676,3.920224571356,4.31295307648384,4.076791481506,5.48682314654,4.246419369902
ADCY5,3.8219360048,3.698860214034,3.178940452548,3.95248396695187,3.870623991764,4.0857876572,4.20856636578,3.8132113422,4.050468183062,3.946336359824,3.675577841874,3.17323948648,4.092720361914,3.87509255014,3.98723864994,3.96973241452,4.61501416085014,4.12354722545,3.676345626042,3.9837048629,4.1789073079,4.03778900804,4.49935439024,3.654820318838,3.98756276094012,3.8578403474,3.8870290048,4.195401190318,3.33077536122,3.752764340876,3.523126230864,4.09935838602,3.82912341674,4.035670922368,3.607216393288,3.93410592006,3.73757331782,3.556322358132,3.72774691285328,3.89454611888,4.85098936942,3.969724909836
ADCY6,3.41836982918,3.45721716817,2.776253486654,3.75289854513816,3.568505979012,3.67547934506,3.89891085606,3.45350637188,3.593427635954,3.719845796226,3.46263632092,2.96576194854,3.81430384606,3.65919733302,3.48161196402,3.73943999164,4.69477792585484,3.633971110934,3.364163993822,3.83588722216,3.976551987966,3.68850522386,4.10635530268,3.40497991521,3.781661361224,3.5926601748,3.82582633024,3.778824305212,2.998692470492,3.559085829892,3.3828909799,3.88631900806,3.56597119582,3.45830518952,3.38142482395,3.8772998513,3.32988589912,3.27443453847,3.49782566983367,3.68566235248,4.63837066464,3.604335424474
ADCY7,3.5075335892,3.750370195542,2.93391505023,4.31143936484538,3.81889704114,3.7975218847,3.97841259618,3.47705367742,3.646992729412,3.770653188048,3.49294155206,3.08570583416,3.975320732328,3.49303242642,3.73902421564,3.66617849578,5.95444960353024,3.745700995746,3.678231979112,4.17191633322,3.83021066961,4.1579604366,4.91402907111,3.860125920258,3.8259595046694,3.98725319804,3.5685745349,4.201745192508,3.402597342072,3.869086105608,3.6245420453,4.45425318132,4.0045043593,3.88061471363,3.779230358774,3.4790767908,3.56922073174,3.978113164246,3.93401942900771,3.88660083284,5.22403867302,3.889006003676
ADCY8,4.12531518594,4.272800601442,3.67926935656,4.55149139230751,4.378614088784,4.51401124232,4.66167227702,4.23592416544,4.581987946912,4.474943114228,4.366631782156,3.81127023596,4.70980139764,4.20007147004,4.47305639798,4.43115312206,5.73939500917317,4.433496076,4.335696095848,4.59970661748,4.8368340625,4.6376003342,5.06317588042,4.310212043712,4.78021941622314,4.49793335844,4.50766283408,4.6929812758198,3.85242546466,4.26030918128,4.14535856622,4.77309508908,4.33654634902,4.577125532674,4.26568993809,4.53805312062,4.48562020382,4.067832583672,4.05135027531233,4.423744013668,5.52965380336,4.463184145182
ADCY9,3.424885102,3.599982312814,2.93435832973,3.8945591610945,3.76156303318,4.02708843242,3.97841265228,3.56508626788,3.737906765624,3.8355120212,3.473279217344,3.01307640872,3.91131394644,3.71752307778,3.84165267066,3.76220476414,5.05803049613378,3.656455296304,3.568220069766,4.04304192642,3.914327757636,4.06966634072,4.81187965624,3.771239044734,3.8259594582574,3.81090264172,4.06307577268,3.92393834055,3.071789032208,3.70892650922,3.4486445037,4.085903284614,3.710170753,3.68403202884,3.445248035094,3.8172697543,3.70785529984,3.408659614808,3.91705658011004,3.758536554,5.10856218976,3.839303624674
ADCYAP1,0.6709389386,0.6195143737,0.62662746544,0.5543954685,0.57147931382,0.57397920552,0.58658824236,0.6353215492,0.58783423124,0.51972779168,0.58581344872,0.6032595944,0.64153185978,0.6104506558,0.7270067771,0.600857444,0.50076854416,0.57747188628,0.58414636844,0.5595460438,0.59995268094,0.57293378754,0.5288692734,0.61619633074,0.6188381952,0.5839267826,0.58490043526,0.54491068072,0.60405143318,0.6323271399,0.5703146442,0.6034864469,0.62262383068,0.58802183354,0.59741412374,0.59118704576,0.6292050373,0.6049473022,0.58127430984,0.60726329314,0.59630737646,0.56348870318
ADCYAP1R1,0.15546396754,0.10574268794,0.11701638046,0.15653773282,0.10592747894,0.13078646104,0.11978140406,0.15647027846,0.1137586904,0.10553499184,0.11226714324,0.10604237626,0.10921890206,0.1179997853,0.11882592522,0.10409735588,0.56729949584,0.10465855398,0.10848147936,0.10089753452,0.10583985904,0.3503358399,0.5243344784,0.39414491898,0.12318990814,0.1409651393,0.1571602535,0.14245089988,0.11264473382,0.18477252866,0.12635358404,0.142611276,0.11832230128,0.14814676496,0.11080457364,0.13225785342,0.1195141954,0.2233496268,0.4042462683,0.11133209196,0.52479853258,0.29298810388
ADIPOR1,0.28499091518,0.1827974208,0.1373473804,0.1955167,0.9564434216,0.3112619258,0.8700897698,0.18728792004,0.3009022878,0.5570201846,0.42701253684,0.1452172942,0.1900006962,0.6599753799,0.2279020289,0.15278958728,0.998636179,0.14358405458,1.0279761904,0.1508854597,0.5879614406,0.3385455492,0.284365921,0.9909334866,0.19073057426,0.600952693,0.6933571322,0.3273001315,0.3814440094,0.3649649776,0.9676462027,0.94877533,1.0656993084,0.1830307498,0.31816198184,0.089149857138,0.17084657864,0.6728641792,0.26329868954,0.6172257674,0.9065174736,0.1776949973
ADIPOR2,0.1328671323,0.192660557,0.14987246448,0.1713104996,0.1555752275,0.1524246906,0.1532370448,0.1513486146,0.1327222923,0.1969715404,0.1324295043,0.1403009165,0.1419132856,0.1626521374,0.1630812958,0.1432785062,0.1352951452,0.125730535,0.1413028286,0.17148894134,0.1370357032,0.177311684,0.1778248786,0.148489148,0.1741127318,0.1485580252,0.1671427652,0.1340999585,0.1792198466,0.1414526955,0.1673238332,0.1813551198,0.15126714046,0.1330609218,0.1556057002,0.098446895602,0.1394395654,0.1500469414,0.1368464186,0.1536053906,0.1577301125,0.1613037922
ADORA2A,0.34445887942,0.2174802605,0.23655990866,0.36641828166,0.2308519782,0.2989708864,0.24443272602,0.32419800162,0.22745956792,0.23118659784,0.22868062678,0.21009037,0.21037527198,0.2571963693,0.2146199802,0.2200327873,1.58357009426,0.21036329424,0.213672159654,0.22041234032,0.22534269798,0.9488409737,1.44575623594,1.05275759582,0.21800159896,0.30353810372,0.364499523,0.33875812818,0.2143336039,0.44119769568,0.26387674584,0.32150919586,0.23729818918,0.26059332464,0.22346200676,0.28096405418,0.25228674824,0.55356363182,0.8456816014,0.22599319724,1.47066755846,0.78731259858
ADORA2B,0.16369203592,0.09624270772,0.09568005308,0.17747880652,0.10159916498,0.15050419992,0.11199628552,0.1432668605,0.09504136228,0.09108608974,0.09959169162,0.09308697012,0.0909959809,0.11814057998,0.09136514052,0.1043634911,1.02119457322,0.08148326638,0.0928238919,0.09352141504,0.10075733874,0.5880150674,0.91825422728,0.66349945226,0.08609140376,0.13189204788,0.221143142,0.15215105338,0.09482407102,0.25582207862,0.14752790198,0.18737879086,0.10914999166,0.1376037836,0.09500654936,0.15823370106,0.10889173892,0.33306775734,0.38778436448,0.1134424346,0.88788043058,0.4712560993
ADRA1A,0.46865913806004,0.44790585339,0.433566294788,0.4321100692214,0.4206766425,0.415540720011228,0.454094633894,0.444207451411091,0.453362396776621,0.4322706582484,0.446510997896972,0.4208325755094,0.421130552193909,0.448261347350349,0.487338487180191,0.538611677593755,0.507779596706762,0.483675222636,0.485830155604,0.46378382929538,0.473850140987144,0.434470297511842,0.423675516022,0.467410800572,0.454159782632336,0.47823773988,0.450923873854684,0.421751032539818,0.45333892928358,0.4084798976781,0.439574336855733,0.4484949787442,0.4497284960958,0.4436559707912,0.4080115765254,0.447633722065354,0.468063586712975,0.47283099046674,0.450813389219111,0.445253446581028,0.42981386349148,0.403412345515565
ADRA1B,0.25974160794,0.27957879618,0.26319300308,0.25094076662,0.27134477012,0.26432106504,0.26463582558,0.28004350022,0.27199789158,0.25953246916,0.24462226928,0.27505579836,0.26239041184,0.30849774386,0.312345825332,0.26841753646,0.24663588024,0.25140022218,0.29092842952,0.27929486096,0.27235330354,0.26649031514,0.2520133511,0.2788601788,0.2420041773732,0.28701650692,0.2872242019,0.218369837846,0.2877237509,0.2609352222,0.28902466942,0.26066792455,0.29625881204,0.2507904732,0.23571643236,0.28877105118,0.27717520186,0.27877643656,0.25106182654,0.29449967956,0.29648253922,0.25021997678
ADRA1D,0.3085826684,0.296472127468,0.27466281868,0.26073328836,0.29662589172,0.27391042892,0.266329829,0.32759663958,0.272386769148,0.270195901654,0.2732169113,0.2761624989,0.2728150554,0.33387994108,0.32685868711,0.279631284,0.27953636492,0.27629828256,0.2916137463,0.29094990284,0.272621437528,0.28062359342,0.29851619944,0.28982985486,0.2545836331837,0.27338960804,0.29860779716,0.236986497044,0.29373856232,0.2675571754,0.31265614768,0.25766095895,0.27702439358,0.27829412268,0.255046068356,0.29579996144,0.28313344158,0.29480302154,0.2521443556,0.28485997754,0.28254549198,0.257099609024
ADRA2A,0.15181694284,0.158861335314,0.15734363254,0.1884590244,0.15520183748,0.14806875662,0.17005425474,0.15758919778,0.14395490923,0.16263822732,0.14336940624,0.17077628862,0.15680925344,0.17145879816,0.177031842455,0.1574229994,0.15998750972,0.14589811224,0.16873058736,0.17309337412,0.153879776006,0.15779636084,0.14855852592,0.17833753324,0.1475455464148,0.17421360492,0.17354060636,0.1247311144,0.16105897632,0.1631256919,0.16196316964,0.16577712024,0.17473864822,0.16213275948,0.13422343385,0.1700567934,0.16406958334,0.17424656008,0.1653120663,0.1806843257,0.1918781609,0.155598598948
ADRA2B,0.14991426566,0.159182872388,0.1577242517,0.15635521756,0.15589242444,0.15313875636,0.17005425426,0.15810242298,0.144586699594,0.14402565568,0.14128842374,0.16401930138,0.1572481301,0.1652911642,0.176905316026,0.15636013854,0.15048976802,0.14582277558,0.156308057,0.16864644498,0.154227318402,0.1651752409,0.16362640624,0.1785605169,0.13863615337794,0.16543392754,0.16518914866,0.135030536262,0.15476313544,0.14862431862,0.15592337914,0.153836733706,0.17632508792,0.16212288904,0.151578914928,0.17144644818,0.16538796304,0.1749257968,0.1786512511,0.17545555078,0.17575032868,0.155598601474
ADRA2C,0.14686687356,0.15480532288,0.17060779468,0.15677949904,0.15252464586,0.14191332878,0.1581681633,0.1488671656,0.13182624746,0.14762719484,0.16583262068,0.17171771448,0.16382441892,0.16528218264,0.18740564942,0.15486321918,0.14720243282,0.15132241268,0.17408476862,0.15744572002,0.1493632505,0.15938166224,0.160732026,0.1836633892,0.1248735054016,0.1646740951,0.17659348286,0.150292062614,0.15395797808,0.14789713776,0.16669996534,0.162219533074,0.15720423638,0.149488693,0.150519363404,0.17052808908,0.1376407675,0.1569737762,0.17676533412,0.17172515864,0.16759993708,0.155598599274
ADRB1,0.668788932,0.61840907472,0.69930795766,0.94703605312,0.72592029382,0.80433302564,0.73477172228,0.74854254832,0.58315115074,0.89096078776,0.81940520752,0.86572079376,0.82212757882,0.64256336784,0.61446318638,0.88149915252,1.43185081726,0.80160836628,0.59609660452,0.69679181966,0.5893980755,1.09389949658,1.28190488424,1.27063516504,0.83214043356,0.90664048418,0.91858356588,0.78094107914,0.84121822058,1.01557976722,0.83117946542,0.9180810112,0.5908902569,0.70281030908,0.88721839632,0.92038761392,0.68118107756,0.76929574706,1.39781213442,0.6889576212,1.57535559858,1.22778917658
ADRB2,0.80789026846,0.77951059464,0.950318175,0.92264804818,0.89263776192,0.93373711028,0.9038126221,0.8771160338,0.79406295772,0.98625608362,0.93082187032,1.02841724652,0.97777705848,0.80987523844,0.79213110762,0.944513362,1.150296984058,0.91645355392,0.74644064362,0.85389448646,0.78623197214,1.0458704784,1.02912917596,1.581491530574,0.92324576286,0.97743723074,0.97762772174,0.83374791484,0.9463892407,1.07737388202,0.98331691332,0.9763143591,0.79090971138,0.82604276432,0.9754228011,1.0450128025,0.85916271546,1.15538204256,1.27897498816,0.8485487358,1.34871662318,1.20320107738
AGAP2,0.743023258,0.7851725986,0.8190341466,0.845067304,0.803913836,0.824786626,0.7909656882,0.7791049544,0.8575357208,0.8266803522,0.7290047798,0.8465877092,0.8888874948,0.8750712042,0.8282187098,0.8267357206,0.6678258328,0.8549324964,0.6245872748,0.7918263632,0.832389126,0.8351747228,0.8000924764,0.7976419348,0.8405106772,0.8005206758,1.1502964858,0.7837212582,0.7885980374,0.8719322494,0.8792798016,1.0297375652,0.7611418732,0.8633260498,0.8550716208,1.4112573956,0.830999294,0.8357878934,0.8169070162,0.9569702132,0.8403041602,0.8268982062
